id,reward,distance_to_goal,episode_distance,success,spl,steps
0,10.9088134765625,0.22546552121639252,1.149278998374939,1.0,0.9536696918276732,2
9,11.442073822021484,0.21494467556476593,1.6900179386138916,1.0,0.9512715732970438,5
7,10.816088676452637,0.33514246344566345,1.1812313795089722,1.0,0.8461149339932206,5
1,11.392126083374023,0.30424800515174866,1.7233738899230957,1.0,0.7410743039136262,5
8,11.9092435836792,0.2894955277442932,2.225739002227783,1.0,0.9789376520672495,5
5,12.413148880004883,0.2306661605834961,2.6708147525787354,1.0,0.878165355365084,5
9,12.062915802001953,0.3674822151660919,2.468398094177246,1.0,0.7953095671705807,6
1,12.05027961730957,0.22379077970981598,2.309070110321045,1.0,0.819679449249975,6
7,11.781386375427246,0.20715013146400452,2.03753662109375,1.0,0.7685359152673679,7
7,11.40823745727539,0.29257556796073914,1.7448123693466187,1.0,0.6476293622181266,9
8,11.337587356567383,0.380995512008667,1.7435823678970337,1.0,0.8990816510499126,4
6,11.553472518920898,0.19123929738998413,1.810711145401001,1.0,0.8562986543143885,11
0,11.729613304138184,0.2569564878940582,2.0165698528289795,1.0,0.9677532184996194,5
6,11.808810234069824,0.41600966453552246,2.2788195610046387,1.0,0.696706750765264,11
8,12.340250015258789,0.10581889003515244,2.471068859100342,1.0,0.9629802360243308,4
9,10.996617317199707,0.24431617558002472,1.2849332094192505,1.0,0.7375112678571011,9
9,11.458431243896484,0.3246547281742096,1.8030861616134644,1.0,1.0,3
3,11.504955291748047,0.18682904541492462,1.7697844505310059,1.0,0.5951416063278264,14
2,13.868382453918457,0.288034051656723,4.204416275024414,1.0,0.8759097439843013,8
5,12.93214225769043,0.10314243286848068,3.077284336090088,1.0,0.8846082591006877,8
1,11.902621269226074,0.0737793818116188,2.058400869369507,1.0,0.2620707053625261,16
3,12.208532333374023,0.32848846912384033,2.597020387649536,1.0,0.6094858830770801,11
3,11.81794548034668,0.39982879161834717,2.24977445602417,1.0,0.6487018058801933,6
3,12.54218578338623,0.08532852679491043,2.6645140647888184,1.0,0.7912883373835787,7
8,13.146713256835938,0.10506770759820938,3.291780948638916,1.0,0.8300584800771097,7
1,13.36962890625,0.19174249470233917,3.6143710613250732,1.0,0.7635700417960806,9
6,13.12516975402832,0.108054980635643,3.2702245712280273,1.0,0.866025996770961,7
4,12.59727954864502,0.10523846745491028,2.7755179405212402,1.0,0.8243708121405791,13
9,13.150151252746582,0.12454022467136383,3.3216910362243652,1.0,0.6956429237171334,9
3,12.353013038635254,0.4080137610435486,2.832026720046997,1.0,0.7220257585809354,12
5,12.290449142456055,0.24473963677883148,2.5991883277893066,1.0,0.5675114448614793,10
4,14.715892791748047,0.31365641951560974,5.148550033569336,1.0,0.9610863542571628,24
7,12.074459075927734,0.06136668473482132,2.2068252563476562,1.0,0.7315726045577899,15
7,19.301246643066406,0.1894092559814453,9.630656242370605,1.0,0.8682380130246288,24
7,12.83890438079834,0.1956486999988556,3.1365530490875244,1.0,0.7678219641983379,20
7,12.358424186706543,0.18404313921928406,2.625467538833618,1.0,0.990330447760949,15
1,13.493497848510742,0.0731654167175293,3.606663227081299,1.0,0.9742232672939662,7
7,11.549703598022461,0.4222800135612488,2.0969831943511963,1.0,0.21930832179461857,24
0,12.58084487915039,0.20642822980880737,2.8602728843688965,1.0,0.6207204510027197,13
9,13.213957786560059,0.27549898624420166,3.526456356048584,1.0,0.8462448440373229,7
3,13.782564163208008,0.12125537544488907,3.9848194122314453,1.0,0.7056199038159771,14
9,12.373661041259766,0.3668097257614136,2.782470941543579,1.0,0.686975941538937,8
6,14.590866088867188,0.07199893891811371,4.744864463806152,1.0,0.9411826130198108,16
5,13.124175071716309,0.13013122975826263,3.3123061656951904,1.0,0.7907452290321684,10
6,15.318201065063477,0.354810506105423,5.840012073516846,1.0,0.49890121622771294,30
2,13.50143051147461,0.31571945548057556,3.8511502742767334,1.0,0.9679138343158394,7
0,14.909067153930664,0.21809208393096924,5.2241597175598145,1.0,0.8783633368434302,19
8,12.608013153076172,0.2005210518836975,2.8655335903167725,1.0,0.8382721997817193,11
0,12.979833602905273,0.12606090307235718,3.192894697189331,1.0,0.49953125947090676,17
7,14.016569137573242,0.010059946216642857,4.094629287719727,1.0,0.863574526883479,12
0,13.620382308959961,0.2413322776556015,3.941714286804199,1.0,0.5746440995417936,15
9,17.159618377685547,0.08862421661615372,7.320242881774902,1.0,0.9619512004349632,14
2,13.203691482543945,0.0675077736377716,3.3191986083984375,1.0,0.869154266159315,8
9,12.727741241455078,0.16916359961032867,3.027904987335205,1.0,0.4101681355926784,24
1,14.03480339050293,0.3121163249015808,4.388919830322266,1.0,0.8575593907973941,8
2,11.922021865844727,0.17788781225681305,2.3799092769622803,1.0,0.9717488227677307,55
7,12.548879623413086,0.34293675422668457,2.9998161792755127,1.0,0.5356801854193906,20
2,15.556035995483398,0.24573516845703125,5.928771495819092,1.0,0.9128181499018018,22
7,12.89409351348877,0.22792582213878632,3.191019296646118,1.0,0.663427254717647,11
0,13.522173881530762,0.06662807613611221,3.6388015747070312,1.0,0.8544851999382465,9
6,14.388778686523438,0.17060230672359467,4.601380348205566,1.0,0.9176697340848377,8
0,12.133125305175781,0.1818120777606964,2.6479392051696777,1.0,0.16456129618921722,65
7,14.128690719604492,0.22638122737407684,4.424071788787842,1.0,0.9321520544398061,11
8,15.085066795349121,0.18657132983207703,5.3436384201049805,1.0,0.9490870540655816,14
0,13.503692626953125,0.2266922891139984,3.799384117126465,1.0,0.8253926413096832,11
6,13.147024154663086,0.22850145399570465,3.436525821685791,1.0,0.9057214608082741,10
3,12.930665969848633,0.05465855076909065,3.025324583053589,1.0,0.7860214567116385,7
0,13.793089866638184,0.33028364181518555,4.197373390197754,1.0,0.707504482608844,15
4,17.16288948059082,0.1799117475748062,7.44680118560791,1.0,0.8421161215039416,21
4,12.77155876159668,0.399640828371048,3.200200080871582,1.0,0.9705730895228522,6
6,13.899839401245117,0.22447830438613892,4.174316883087158,1.0,0.8075207404116259,9
4,14.494287490844727,0.3000224232673645,4.85530948638916,1.0,0.9138888364319818,10
3,13.48876953125,0.23987559974193573,3.7706446647644043,1.0,0.8109488397366946,8
6,12.833822250366211,0.3724406361579895,3.233262538909912,1.0,1.0,5
8,14.373027801513672,0.09103747457265854,4.5250654220581055,1.0,0.8273993809610093,10
6,13.823463439941406,0.17432042956352234,4.049783706665039,1.0,0.8808960423402038,10
8,14.195442199707031,0.07978690415620804,4.3272294998168945,1.0,0.8950746777358642,10
1,12.816987991333008,0.29981955885887146,3.194807529449463,1.0,1.0,17
4,14.368264198303223,0.14884839951992035,4.573112487792969,1.0,0.9487755633491615,9
1,17.5338134765625,0.2666785717010498,7.887491226196289,1.0,1.0,17
8,15.009992599487305,0.373220294713974,5.4442138671875,1.0,0.9497810349937794,10
2,13.273709297180176,0.2170906513929367,3.548799991607666,1.0,0.65232282822204,10
2,13.909031867980957,0.16224481165409088,4.185276985168457,1.0,0.5322349406346545,20
8,14.095754623413086,0.2256973832845688,4.376452445983887,1.0,0.949562958638918,10
2,14.932400703430176,0.18805809319019318,5.1884589195251465,1.0,0.8868408861257318,12
0,17.492101669311523,0.10276328772306442,7.774865627288818,1.0,0.8689497865329647,35
4,14.090959548950195,0.20570342242717743,4.373663902282715,1.0,0.9788343119156118,15
7,11.637001037597656,0.21966177225112915,1.878662347793579,1.0,0.9449294299212625,4
3,14.973213195800781,0.09086969494819641,5.111082553863525,1.0,0.9694191409725007,9
9,14.344725608825684,0.18616457283496857,4.608889579772949,1.0,0.7768402195531564,14
8,14.620141983032227,0.01316156703978777,4.680303573608398,1.0,0.9150840266263149,9
5,16.57065773010254,0.2114189863204956,6.844076633453369,1.0,0.8992826378941255,12
3,12.030685424804688,0.2606363892555237,2.3253214359283447,1.0,0.85452986085564,7
4,15.240942001342773,0.08529548346996307,5.3882365226745605,1.0,0.8651005556120449,12
5,17.796884536743164,0.40138235688209534,8.2832670211792,1.0,0.9548214777767948,16
2,14.556869506835938,0.2919742166996002,4.895844459533691,1.0,1.0,9
1,14.347283363342285,0.3645900785923004,4.761873245239258,1.0,0.9727898691790778,9
5,15.022677421569824,0.3535771071910858,5.571255683898926,1.0,0.8073386040077626,38
8,15.404804229736328,0.1403375118970871,5.610141754150391,1.0,0.9380451976243754,12
4,16.06761932373047,0.15464811027050018,6.310266494750977,1.0,0.8862447975383004,16
0,14.561229705810547,0.19625011086463928,5.209478855133057,1.0,0.5495651290382366,84
7,14.283689498901367,0.18379876017570496,4.542488098144531,1.0,0.5845484626297736,14
6,12.585700035095215,0.23169726133346558,2.8443970680236816,1.0,0.9523382876038214,5
6,14.16425895690918,0.1624169796705246,4.450677871704102,1.0,0.8764613006496575,22
0,16.458383560180664,0.3849933445453644,6.900376796722412,1.0,0.9922365571806607,11
2,15.818711280822754,0.23048080503940582,6.103192329406738,1.0,1.0,11
9,12.783852577209473,0.18378542363643646,3.046637773513794,1.0,0.5541892759577836,13
9,18.20330810546875,0.12223435193300247,8.397541046142578,1.0,0.9261465016492343,14
4,12.462615966796875,0.13163945078849792,2.631255626678467,1.0,0.8649229058787381,7
8,13.38304328918457,0.33101174235343933,3.764055013656616,1.0,0.7699743390917937,9
