id,reward,distance_to_goal,episode_distance,success,spl,steps
0,10.836502075195312,0.2977767586708069,1.149278998374939,1.0,1.0,2
1,11.94209098815918,0.3533304035663605,2.3224217891693115,1.0,0.9228467183582119,5
9,10.967020034790039,0.29091331362724304,1.2849332094192505,1.0,0.9374842437984462,5
8,11.799749374389648,0.39598962664604187,2.225739002227783,1.0,0.7360022901359321,5
7,10.769095420837402,0.3851357698440552,1.1812313795089722,1.0,1.0,5
1,11.842974662780762,0.245528906583786,2.136503219604492,1.0,0.9710241169497049,8
9,12.87974739074707,0.11416178196668625,3.0329084396362305,1.0,0.7432416819099316,8
6,11.724433898925781,0.03827701881527901,1.810711145401001,1.0,0.7779402995252888,8
6,11.982680320739746,0.25513955950737,2.2788195610046387,1.0,0.5482698321328895,9
5,11.954280853271484,0.3958777189254761,2.4271583557128906,1.0,0.3703567270431292,15
4,12.581110000610352,0.3906747102737427,3.003784656524658,1.0,0.8647715043236908,6
0,12.143424034118652,0.31695419549942017,2.5303783416748047,1.0,0.5497369839565531,13
6,12.392845153808594,0.10036206990480423,2.6002068519592285,1.0,0.8851734958420767,21
3,12.203845024108887,0.393669068813324,2.6645140647888184,1.0,0.8879770755061414,13
6,12.407943725585938,0.32628461718559265,2.853229284286499,1.0,0.2499438531191645,24
8,11.73727798461914,0.15244227647781372,2.0227198600769043,1.0,0.4015930871512212,25
7,11.3553466796875,0.259465754032135,1.7448123693466187,1.0,0.20737548984989967,25
3,13.102067947387695,0.3271973431110382,3.4892654418945312,1.0,0.7193475688370038,11
9,11.10901165008545,0.4230065941810608,1.6900179386138916,1.0,1.0,30
9,11.55472183227539,0.22336402535438538,1.8030861616134644,1.0,1.0,4
0,11.919349670410156,0.3549254834651947,2.445274829864502,1.0,0.7977695933712805,32
4,14.720783233642578,0.29876524209976196,5.148550033569336,1.0,0.8856580703686553,26
3,13.25092887878418,0.22502830624580383,3.5159566402435303,1.0,0.8659269006812007,7
8,13.219137191772461,0.2410149723291397,3.5731520652770996,1.0,0.9139369121387838,21
7,14.067644119262695,0.267793208360672,4.391436576843262,1.0,0.7131817533596136,12
7,13.510637283325195,0.1997632086277008,3.7764010429382324,1.0,0.6346751090073288,11
7,11.751190185546875,0.0903468057513237,2.03753662109375,1.0,0.2571224052634689,37
8,11.442083358764648,0.24649904668331146,1.7435823678970337,1.0,0.6122917016066597,10
9,13.11459732055664,0.11509224772453308,3.3216910362243652,1.0,0.8001931420001489,18
4,13.916505813598633,0.1953168511390686,4.290822505950928,1.0,0.5391188173516643,33
8,13.922780990600586,0.38983091711997986,4.3916120529174805,1.0,0.9757902768475065,13
8,13.018542289733887,0.18523919582366943,3.291780948638916,1.0,0.7983172505524929,16
5,14.066010475158691,0.14318785071372986,4.281198501586914,1.0,0.8277112601824559,14
8,12.20378589630127,0.22728300094604492,2.471068859100342,1.0,0.8153877761780728,7
1,13.506959915161133,0.05370301753282547,3.606663227081299,1.0,0.8834411512349594,7
1,15.610479354858398,0.30143269896507263,5.968911647796631,1.0,0.9326536360284747,11
2,15.60527229309082,0.1761859953403473,5.845458030700684,1.0,0.8769822303867597,13
2,12.899938583374023,0.3453986942768097,3.4243383407592773,1.0,0.446697392207597,33
1,14.276727676391602,0.11814764887094498,4.4578752517700195,1.0,0.7491781140440963,11
7,11.508424758911133,0.33555883169174194,2.0969831943511963,1.0,0.21363504097934907,49
7,12.683991432189941,0.217561736702919,3.1365530490875244,1.0,0.5695009146813407,46
0,14.768851280212402,0.30930864810943604,5.2241597175598145,1.0,0.9121099043924416,27
0,13.83732795715332,0.03838591277599335,3.941714286804199,1.0,0.7542149338783368,11
7,14.532781600952148,0.2843095064163208,4.893091201782227,1.0,0.857435963982413,13
1,13.329954147338867,0.20841698348522186,3.6143710613250732,1.0,0.916801286722224,13
4,15.798315048217773,0.1123058870434761,5.972620487213135,1.0,0.8546418584931266,12
8,13.741300582885742,0.3590603768825531,4.322360992431641,1.0,0.3503509517989923,44
2,13.621402740478516,0.26401418447494507,4.204416275024414,1.0,0.7209616691865678,61
5,15.809475898742676,0.1949024200439453,6.0953779220581055,1.0,0.7833720570572218,16
3,13.674396514892578,0.31866657733917236,4.078063011169434,1.0,0.8345486182730224,16
8,15.061676979064941,0.21796175837516785,5.3436384201049805,1.0,0.9736981819818858,13
4,12.538761138916016,0.03749513626098633,2.631255626678467,1.0,0.5568249238790837,10
0,15.19924259185791,0.131966233253479,5.466208457946777,1.0,0.5605510893964673,26
7,13.886343955993652,0.42272788286209106,4.424071788787842,1.0,0.7424154457156463,19
9,14.578763961791992,0.22202758491039276,4.874791145324707,1.0,0.5987247229515635,15
4,12.13671875,0.4217994213104248,2.7755179405212402,1.0,0.3066656363576679,40
9,15.598346710205078,0.27959954738616943,5.974946022033691,1.0,0.8996498294523312,19
6,18.819992065429688,0.1510469913482666,9.063037872314453,1.0,0.9326411491423705,18
6,14.582197189331055,0.05566747859120369,4.744864463806152,1.0,0.9139220081720791,21
2,13.750327110290527,0.29803818464279175,4.304368495941162,1.0,0.6102996446422151,49
8,12.36726188659668,0.31832876801490784,2.7495903968811035,1.0,0.5668973521829588,10
0,12.41792106628418,0.38735145330429077,2.8602728843688965,1.0,0.7384677451112811,10
6,15.828420639038086,0.09599150717258453,5.9914116859436035,1.0,0.9095854752312712,13
8,14.294330596923828,0.15773525834083557,4.5250654220581055,1.0,0.779563143978016,13
6,12.586990356445312,0.27465885877609253,2.899648427963257,1.0,0.9323838221112047,6
2,15.52446174621582,0.17330747842788696,5.928771495819092,1.0,0.7968614739291926,44
0,14.127725601196289,0.25201869010925293,4.477743625640869,1.0,0.8507706442223898,18
7,15.97688102722168,0.33248722553253174,6.366368293762207,1.0,0.9462498742216024,11
2,14.916130065917969,0.20432935655117035,5.1884589195251465,1.0,0.8933145831426009,12
5,15.270286560058594,0.11296671628952026,5.571255683898926,1.0,0.7506092008971471,36
1,13.0785551071167,0.13494940102100372,3.2815041542053223,1.0,0.886389394787857,12
9,16.84310531616211,0.3401382565498352,7.320242881774902,1.0,0.8959112818209576,27
7,12.531436920166016,0.3713791072368622,2.9998161792755127,1.0,0.842344431779163,19
6,16.670146942138672,0.18908652663230896,7.0192365646362305,1.0,0.9150827690021235,31
9,14.934833526611328,0.3408215343952179,5.3356547355651855,1.0,1.0,11
0,12.489004135131836,0.3818915784358978,3.192894697189331,1.0,0.4117451622101664,64
3,12.817732810974121,0.16259174048900604,3.025324583053589,1.0,0.9799050776469165,8
6,15.215831756591797,0.3491770625114441,5.840012073516846,1.0,0.7262512840370433,54
2,14.148454666137695,0.1727445423603058,4.376199722290039,1.0,0.9012172758731797,10
3,15.989889144897461,0.18313099443912506,6.229020118713379,1.0,0.9058277688015599,12
2,14.280710220336914,0.26480579376220703,4.978517055511475,1.0,0.8687363074916921,85
4,17.200546264648438,0.16825592517852783,7.44680118560791,1.0,0.9138038937614094,14
7,14.102413177490234,0.30830612778663635,4.488719463348389,1.0,0.9590626672963103,14
4,15.959142684936523,0.19812323153018951,6.310266494750977,1.0,0.855852019846406,29
7,16.27081871032715,0.28208622336387634,6.633904457092285,1.0,0.9166226175864606,14
2,13.985132217407227,0.07714352756738663,4.185276985168457,1.0,0.7096910365107245,23
3,16.632732391357422,0.2590891122817993,7.292827606201172,1.0,0.878918011172736,78
5,15.246196746826172,0.2605264186859131,5.839727401733398,1.0,0.5900427110267944,65
8,17.975692749023438,0.3323811888694763,8.510076522827148,1.0,0.8959378637060832,40
3,14.39478874206543,0.09039752185344696,4.553186416625977,1.0,0.9027011482191344,12
0,17.476511001586914,0.09735456109046936,7.774865627288818,1.0,0.8819683152818839,38
1,17.55042266845703,0.26006782054901123,7.887491226196289,1.0,0.8951863572448773,15
5,16.370479583740234,0.2116757333278656,6.672154903411865,1.0,0.8122222073920523,17
9,14.58950138092041,0.046276818960905075,4.69877815246582,1.0,0.904933886291488,11
7,11.765792846679688,0.07786913216114044,1.878662347793579,1.0,0.7637286417043857,6
4,18.360328674316406,0.11793901026248932,8.565266609191895,1.0,0.886930103375655,17
1,15.528448104858398,0.4168536067008972,6.0443010330200195,1.0,0.9154299242365534,17
0,15.212270736694336,0.42039063572883606,5.983661651611328,1.0,0.44628848017824196,65
9,15.284173965454102,0.24358639121055603,5.708761692047119,1.0,0.7367622746757314,34
6,13.97044849395752,0.35622918605804443,4.450677871704102,1.0,0.9626950992220797,22
2,19.428913116455078,0.1293228268623352,9.857234954833984,1.0,0.5608757563394124,54
5,18.018795013427734,0.1824723482131958,8.2832670211792,1.0,0.8877639788816416,16
4,17.73843765258789,0.0720842033624649,7.90852165222168,1.0,0.7920178544326577,18
3,11.963614463806152,0.32470688223838806,2.3253214359283447,1.0,0.761910873851215,7
5,16.198894500732422,0.3620099127292633,6.727904319763184,1.0,0.5269184537336469,33
9,15.285035133361816,0.16159750521183014,5.788633823394775,1.0,0.9226909186421518,68
9,12.830409049987793,0.15522873401641846,3.046637773513794,1.0,0.763646810664595,10
5,14.572660446166992,0.1305273026227951,4.813187599182129,1.0,0.9326465296222661,21
2,18.105331420898438,0.193135604262352,8.390466690063477,1.0,0.9442267080401106,18
5,14.342757225036621,0.14595507085323334,4.608712196350098,1.0,0.8713114364208167,20
3,15.669530868530273,0.270014226436615,6.076546669006348,1.0,0.7009029973213445,27
