id,reward,distance_to_goal,episode_distance,success,spl,steps
9,11.034310340881348,0.228623166680336,1.2849332094192505,1.0,1.0,4
8,11.611496925354004,0.3922232389450073,2.0227198600769043,1.0,0.841106345216378,4
5,12.358211517333984,0.28560301661491394,2.6708147525787354,1.0,0.9124769527911136,5
6,11.688260078430176,0.3008420169353485,2.016101837158203,1.0,0.9996582647919728,5
6,12.122477531433105,0.1293420046567917,2.2788195610046387,1.0,0.8645563024619478,5
7,10.72653865814209,0.41469287872314453,1.1812313795089722,1.0,0.5446500582781933,7
9,12.660896301269531,0.3330119252204895,3.0329084396362305,1.0,0.8320430642038616,8
5,11.873579978942871,0.20576976239681244,2.1263492107391357,1.0,0.7286519906921686,9
6,11.42374038696289,0.3289709687232971,1.810711145401001,1.0,0.7599724156660724,10
7,12.198785781860352,0.28341254591941833,2.50319766998291,1.0,0.9502969419985662,5
9,11.362761497497559,0.26725655794143677,1.6900179386138916,1.0,0.9168860791610985,11
3,13.143372535705566,0.340584397315979,3.5159566402435303,1.0,1.0,6
9,11.840566635131836,0.34227362275123596,2.2468395233154297,1.0,1.0,13
0,10.651313781738281,0.40996554493904114,1.149278998374939,1.0,0.6942682529691998,16
3,12.587061882019043,0.04045247659087181,2.6645140647888184,1.0,0.8317769710581219,7
5,12.386175155639648,0.21261121332645416,2.6507861614227295,1.0,1.0,10
9,13.024085998535156,0.2556057572364807,3.3216910362243652,1.0,0.7193930744979383,8
8,11.59878158569336,0.0618007592856884,1.7435823678970337,1.0,0.8533164741889883,15
4,11.72078800201416,0.3733719289302826,2.1571600437164307,1.0,0.9959666958567357,11
7,19.081390380859375,0.41826626658439636,9.630656242370605,1.0,0.8157086933353457,24
3,11.379770278930664,0.22901448607444763,1.7697844505310059,1.0,0.49985591943759294,30
3,12.615331649780273,0.3735581040382385,3.0488901138305664,1.0,0.654195592517642,11
1,11.267507553100586,0.25386640429496765,1.7233738899230957,1.0,0.34222755811352495,37
5,13.717424392700195,0.4137732684612274,4.281198501586914,1.0,0.507344008163265,26
4,14.734298706054688,0.2392493635416031,5.148550033569336,1.0,0.7038286885452162,34
9,13.153227806091309,0.10871420055627823,3.334942102432251,1.0,0.9511856550211414,13
0,11.80259895324707,0.17597141861915588,2.0165698528289795,1.0,0.7194280542770894,6
4,12.857946395874023,0.23552288115024567,3.16446852684021,1.0,0.621444780045599,12
3,11.938116073608398,0.27665847539901733,2.24977445602417,1.0,0.6603556796206648,6
2,12.366662979125977,0.07290644198656082,2.68557071685791,1.0,0.1449338111663279,44
6,13.32519817352295,0.14338268339633942,3.5335805416107178,1.0,0.6801182646997888,12
7,14.541147232055664,0.2349441945552826,4.893091201782227,1.0,0.747894697981472,23
5,12.310811996459961,0.2273770570755005,2.5991883277893066,1.0,0.4727775433370846,10
1,13.188739776611328,0.219923734664917,3.606663227081299,1.0,0.7982225385164958,38
4,12.229635238647461,0.35088294744491577,2.7755179405212402,1.0,0.7887921568940498,38
4,13.818584442138672,0.16223770380020142,4.290822505950928,1.0,0.3065975993589126,58
2,13.444782257080078,0.1240803524851799,3.6708614826202393,1.0,0.5313529762277859,20
9,12.439515113830566,0.3109561800956726,2.782470941543579,1.0,0.8353364588734662,6
7,12.59618091583252,0.17537198960781097,3.1365530490875244,1.0,0.28407786867872575,69
6,12.091907501220703,0.09729946404695511,2.6002068519592285,1.0,0.16572437975761803,77
4,12.476016998291016,0.29643768072128296,3.1094541549682617,1.0,0.32578371536114187,64
8,12.62572193145752,0.17781126499176025,2.8655335903167725,1.0,0.856891360741369,12
7,13.422004699707031,0.3041813373565674,3.8571865558624268,1.0,0.4061619220435696,27
0,12.820135116577148,0.3137592375278473,3.192894697189331,1.0,0.525503894339271,12
0,12.371853828430176,0.3664191961288452,2.8602728843688965,1.0,0.6333262846309572,24
0,13.678584098815918,0.13313062489032745,3.941714286804199,1.0,0.4478753566070645,25
7,12.817081451416016,0.42466676235198975,3.3167476654052734,1.0,0.8440052955971391,14
7,12.973505973815918,0.15951362252235413,3.191019296646118,1.0,0.5621328481825552,10
8,13.9472017288208,0.2851596474647522,4.322360992431641,1.0,0.4997632898000287,17
0,14.007699966430664,0.3029375374317169,4.45263671875,1.0,0.9043858858009135,28
0,14.770600318908691,0.1525551974773407,5.2241597175598145,1.0,0.7614598252978763,58
0,13.983665466308594,0.25599679350852966,4.334661960601807,1.0,0.6278434042765607,18
9,15.560287475585938,0.18665781617164612,5.974946022033691,1.0,0.5617779573600901,41
7,13.938929557800293,0.41214221715927124,4.424071788787842,1.0,0.9058733996793337,13
3,15.923139572143555,0.24314066767692566,6.233280181884766,1.0,0.8918189674939777,13
4,12.934327125549316,0.19087330996990204,3.200200080871582,1.0,0.7180880757568172,14
8,15.06385326385498,0.22778454422950745,5.3436384201049805,1.0,0.9475131733223575,10
2,14.433547973632812,0.18005995452404022,4.684607982635498,1.0,0.9316286677894066,12
1,13.87867259979248,0.34020036458969116,4.4578752517700195,1.0,0.35111638807595597,48
6,13.147490501403809,0.048772115260362625,3.233262538909912,1.0,0.9112481207814727,7
1,14.312370300292969,0.1490604430437088,4.5644307136535645,1.0,0.5152717135140992,19
7,11.467635154724121,0.27519044280052185,2.2068252563476562,1.0,0.47317734167035175,90
6,17.160930633544922,0.24995838105678558,7.488889694213867,1.0,0.8880956455476371,14
2,13.074212074279785,0.4035882353782654,3.548799991607666,1.0,0.6228349581039971,12
8,15.546977043151855,0.13868705928325653,5.757664203643799,1.0,0.9170522316573932,14
7,11.284708023071289,0.160276398062706,2.0969831943511963,1.0,0.18695025830802905,127
7,12.37031364440918,0.41950225830078125,2.9998161792755127,1.0,0.7014099419762696,41
8,14.217474937438965,0.16458962857723236,4.5250654220581055,1.0,0.5835998925871553,27
9,13.258790969848633,0.19566477835178375,3.526456356048584,1.0,0.968157597815461,14
0,17.483720779418945,0.1855837106704712,7.751304626464844,1.0,0.9721261174321645,16
8,11.984894752502441,0.20191872119903564,2.2438135147094727,1.0,0.8666777722991449,11
3,12.878044128417969,0.10228092223405838,3.025324583053589,1.0,0.8664465865097191,8
2,13.610466003417969,0.1986839324235916,3.8511502742767334,1.0,0.8570653276664939,8
